Country or Area,Element,Year,Unit,Value,Value Footnotes
Saint Vincent and the Grenadines,Area harvested,2001.0,ha,478.0,
Saint Vincent and the Grenadines,Area harvested,2000.0,ha,435.0,
Saint Vincent and the Grenadines,Area harvested,1999.0,ha,390.0,
Saint Vincent and the Grenadines,Area harvested,1998.0,ha,380.0,
Saint Vincent and the Grenadines,Area harvested,1997.0,ha,370.0,
Saint Vincent and the Grenadines,Area harvested,1996.0,ha,400.0,
Saint Vincent and the Grenadines,Area harvested,1995.0,ha,380.0,
Saint Vincent and the Grenadines,Area harvested,1994.0,ha,340.0,
Saint Vincent and the Grenadines,Area harvested,1993.0,ha,200.0,
Saint Vincent and the Grenadines,Area harvested,1992.0,ha,299.0,
Saint Vincent and the Grenadines,Area harvested,1991.0,ha,291.0,
Saint Vincent and the Grenadines,Area harvested,1990.0,ha,327.0,
Saint Vincent and the Grenadines,Area harvested,1989.0,ha,300.0,
Saint Vincent and the Grenadines,Area harvested,1988.0,ha,360.0,
Saint Vincent and the Grenadines,Area harvested,1987.0,ha,300.0,
Saint Vincent and the Grenadines,Area harvested,1986.0,ha,300.0,
Saint Vincent and the Grenadines,Area harvested,1985.0,ha,300.0,
Saint Vincent and the Grenadines,Yield,2021.0,100 g/ha,9156.0,
Saint Vincent and the Grenadines,Yield,2020.0,100 g/ha,9017.0,
Saint Vincent and the Grenadines,Yield,2019.0,100 g/ha,9057.0,
Saint Vincent and the Grenadines,Yield,2018.0,100 g/ha,9016.0,
Saint Vincent and the Grenadines,Yield,2017.0,100 g/ha,8987.0,
Saint Vincent and the Grenadines,Yield,2016.0,100 g/ha,8026.0,
Saint Vincent and the Grenadines,Yield,2015.0,100 g/ha,7318.0,
Saint Vincent and the Grenadines,Yield,2014.0,100 g/ha,6588.0,
Saint Vincent and the Grenadines,Yield,2013.0,100 g/ha,5522.0,
Saint Vincent and the Grenadines,Yield,2012.0,100 g/ha,4893.0,
Saint Vincent and the Grenadines,Yield,2011.0,100 g/ha,4777.0,
Saint Vincent and the Grenadines,Yield,2010.0,100 g/ha,5573.0,
Saint Vincent and the Grenadines,Yield,2009.0,100 g/ha,3600.0,
Saint Vincent and the Grenadines,Yield,2008.0,100 g/ha,3488.0,
Saint Vincent and the Grenadines,Yield,2007.0,100 g/ha,3636.0,
Saint Vincent and the Grenadines,Yield,2006.0,100 g/ha,3605.0,
Saint Vincent and the Grenadines,Yield,2005.0,100 g/ha,3636.0,
Saint Vincent and the Grenadines,Yield,2004.0,100 g/ha,3750.0,
Saint Vincent and the Grenadines,Yield,2003.0,100 g/ha,3571.0,
Saint Vincent and the Grenadines,Yield,2002.0,100 g/ha,3077.0,
Saint Vincent and the Grenadines,Yield,2001.0,100 g/ha,3213.0,
Saint Vincent and the Grenadines,Yield,2000.0,100 g/ha,3161.0,
Saint Vincent and the Grenadines,Yield,1999.0,100 g/ha,2949.0,
Saint Vincent and the Grenadines,Yield,1998.0,100 g/ha,3289.0,
Saint Vincent and the Grenadines,Yield,1997.0,100 g/ha,3081.0,
Saint Vincent and the Grenadines,Yield,1996.0,100 g/ha,3050.0,
Saint Vincent and the Grenadines,Yield,1995.0,100 g/ha,3000.0,
Saint Vincent and the Grenadines,Yield,1994.0,100 g/ha,3059.0,
Saint Vincent and the Grenadines,Yield,1993.0,100 g/ha,3050.0,
Saint Vincent and the Grenadines,Yield,1992.0,100 g/ha,3006.0,
Saint Vincent and the Grenadines,Yield,1991.0,100 g/ha,3054.0,
Saint Vincent and the Grenadines,Yield,1990.0,100 g/ha,3364.0,
Saint Vincent and the Grenadines,Yield,1989.0,100 g/ha,2733.0,
Saint Vincent and the Grenadines,Yield,1988.0,100 g/ha,4028.0,
Saint Vincent and the Grenadines,Yield,1987.0,100 g/ha,3367.0,
Saint Vincent and the Grenadines,Yield,1986.0,100 g/ha,3067.0,
Saint Vincent and the Grenadines,Yield,1985.0,100 g/ha,2900.0,
Saint Vincent and the Grenadines,Production,2021.0,t,169.27,
Saint Vincent and the Grenadines,Production,2020.0,t,156.0,
Saint Vincent and the Grenadines,Production,2019.0,t,221.0,
Saint Vincent and the Grenadines,Production,2018.0,t,220.0,
Saint Vincent and the Grenadines,Production,2017.0,t,213.0,
Saint Vincent and the Grenadines,Production,2016.0,t,206.0,
Saint Vincent and the Grenadines,Production,2015.0,t,192.0,
Saint Vincent and the Grenadines,Production,2014.0,t,189.0,
Saint Vincent and the Grenadines,Production,2013.0,t,254.0,
Saint Vincent and the Grenadines,Production,2012.0,t,252.0,
Saint Vincent and the Grenadines,Production,2011.0,t,246.0,
Saint Vincent and the Grenadines,Production,2010.0,t,287.0,
Saint Vincent and the Grenadines,Production,2009.0,t,180.0,
Saint Vincent and the Grenadines,Production,2008.0,t,150.0,
Saint Vincent and the Grenadines,Production,2007.0,t,160.0,
Saint Vincent and the Grenadines,Production,2006.0,t,155.0,
Saint Vincent and the Grenadines,Production,2005.0,t,120.0,
Saint Vincent and the Grenadines,Production,2004.0,t,150.0,
Saint Vincent and the Grenadines,Production,2003.0,t,150.0,
Saint Vincent and the Grenadines,Production,2002.0,t,200.0,
Saint Vincent and the Grenadines,Production,2001.0,t,153.42,
Saint Vincent and the Grenadines,Production,2000.0,t,137.58,
Saint Vincent and the Grenadines,Production,1999.0,t,115.0,
Saint Vincent and the Grenadines,Production,1998.0,t,125.0,
Saint Vincent and the Grenadines,Production,1997.0,t,114.0,
Saint Vincent and the Grenadines,Production,1996.0,t,122.0,
Saint Vincent and the Grenadines,Production,1995.0,t,114.0,
Saint Vincent and the Grenadines,Production,1994.0,t,104.0,
Saint Vincent and the Grenadines,Production,1993.0,t,61.0,
Saint Vincent and the Grenadines,Production,1992.0,t,90.0,
Saint Vincent and the Grenadines,Production,1991.0,t,89.0,
Saint Vincent and the Grenadines,Production,1990.0,t,110.0,
Saint Vincent and the Grenadines,Production,1989.0,t,82.0,
Saint Vincent and the Grenadines,Production,1988.0,t,145.0,
Saint Vincent and the Grenadines,Production,1987.0,t,101.0,
Saint Vincent and the Grenadines,Production,1986.0,t,92.0,
Saint Vincent and the Grenadines,Production,1985.0,t,87.0,
Saint Vincent and the Grenadines,Production,1984.0,t,95.0,
Saint Vincent and the Grenadines,Production,1983.0,t,91.0,
Saint Vincent and the Grenadines,Production,1982.0,t,65.0,
Saint Vincent and the Grenadines,Production,1981.0,t,72.0,
Saint Vincent and the Grenadines,Production,1980.0,t,213.0,
Saint Vincent and the Grenadines,Production,1979.0,t,169.0,
Saint Vincent and the Grenadines,Production,1978.0,t,144.0,
Saint Vincent and the Grenadines,Production,1977.0,t,120.0,
Saint Vincent and the Grenadines,Production,1976.0,t,115.0,
Saint Vincent and the Grenadines,Production,1975.0,t,151.0,X7
Saint Vincent and the Grenadines,Production,1974.0,t,164.0,
Saint Vincent and the Grenadines,Production,1973.0,t,131.0,
Saint Vincent and the Grenadines,Production,1972.0,t,118.0,
Saint Vincent and the Grenadines,Production,1971.0,t,150.0,
Saint Vincent and the Grenadines,Production,1970.0,t,150.0,
Saint Vincent and the Grenadines,Production,1969.0,t,120.0,
Saint Vincent and the Grenadines,Production,1968.0,t,90.0,
Saint Vincent and the Grenadines,Production,1967.0,t,90.0,
Saint Vincent and the Grenadines,Production,1966.0,t,90.0,
Saint Vincent and the Grenadines,Production,1965.0,t,120.0,
Saint Vincent and the Grenadines,Production,1964.0,t,80.0,
Saint Vincent and the Grenadines,Production,1963.0,t,60.0,
Saint Vincent and the Grenadines,Production,1962.0,t,80.0,
Saint Vincent and the Grenadines,Production,1961.0,t,80.0,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2021.0,Index,106.85,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2020.0,Index,101.89,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2019.0,Index,98.71,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2018.0,Index,99.22,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2017.0,Index,103.0,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2016.0,Index,95.32,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2015.0,Index,103.92,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2014.0,Index,100.76,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2013.0,Index,90.71,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2012.0,Index,90.18,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2011.0,Index,92.49,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2010.0,Index,92.62,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2009.0,Index,75.36,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2008.0,Index,66.62,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2007.0,Index,66.06,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2006.0,Index,59.76,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2005.0,Index,48.91,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2004.0,Index,265.98,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2003.0,Index,243.3,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2002.0,Index,305.33,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2001.0,Index,214.82,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),2000.0,Index,246.91,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1999.0,Index,257.83,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1998.0,Index,222.81,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1997.0,Index,240.28,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1996.0,Index,213.82,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1995.0,Index,197.41,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1994.0,Index,247.56,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1993.0,Index,215.47,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1992.0,Index,179.2,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1991.0,Index,160.28,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1990.0,Index,192.72,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1989.0,Index,199.73,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1988.0,Index,220.39,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1987.0,Index,299.48,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1986.0,Index,268.49,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1985.0,Index,216.37,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1984.0,Index,258.01,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1983.0,Index,179.39,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1982.0,Index,205.02,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1981.0,Index,279.93,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1980.0,Index,232.93,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1979.0,Index,234.82,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1978.0,Index,206.75,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1977.0,Index,240.5,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1976.0,Index,226.07,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1975.0,Index,157.94,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1974.0,Index,181.12,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1973.0,Index,150.92,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1972.0,Index,148.87,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1971.0,Index,163.22,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1970.0,Index,186.49,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1969.0,Index,162.12,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1968.0,Index,137.52,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1967.0,Index,128.61,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1966.0,Index,128.53,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1965.0,Index,140.2,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1964.0,Index,73.49,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1963.0,Index,81.14,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1962.0,Index,72.23,
Small Island Developing States,Gross Production Index Number (2014-2016 = 100),1961.0,Index,49.44,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,100.96,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,97.06,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,94.83,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,96.23,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,100.92,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,94.31,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,103.87,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2014.0,Index,101.82,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2013.0,Index,92.72,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2012.0,Index,93.27,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2011.0,Index,96.78,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2010.0,Index,98.3,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2009.0,Index,80.98,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2008.0,Index,72.61,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2007.0,Index,73.02,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2006.0,Index,67.01,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2005.0,Index,55.62,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2004.0,Index,306.4,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2003.0,Index,283.76,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2002.0,Index,360.52,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2001.0,Index,256.83,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),2000.0,Index,299.05,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1999.0,Index,316.65,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1998.0,Index,277.66,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1997.0,Index,303.97,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1996.0,Index,274.68,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1995.0,Index,257.57,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1994.0,Index,328.16,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1993.0,Index,290.28,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1992.0,Index,245.48,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1991.0,Index,223.31,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1990.0,Index,274.18,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1989.0,Index,288.76,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1988.0,Index,323.62,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1987.0,Index,446.58,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1986.0,Index,406.58,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1985.0,Index,332.77,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1984.0,Index,403.03,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1983.0,Index,284.62,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1982.0,Index,330.37,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1981.0,Index,457.97,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1980.0,Index,386.72,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1979.0,Index,395.51,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1978.0,Index,353.45,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1977.0,Index,417.67,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1976.0,Index,399.02,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1975.0,Index,283.43,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1974.0,Index,330.57,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1973.0,Index,280.19,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1972.0,Index,281.23,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1971.0,Index,313.95,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1970.0,Index,365.45,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1969.0,Index,323.71,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1968.0,Index,279.83,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1967.0,Index,266.86,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1966.0,Index,272.07,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1965.0,Index,302.81,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1964.0,Index,162.01,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1963.0,Index,182.68,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1962.0,Index,166.19,
Small Island Developing States,Gross per capita Production Index Number (2014-2016 = 100),1961.0,Index,116.3,
Small Island Developing States,Area harvested,2021.0,ha,2594.0,
Small Island Developing States,Area harvested,2020.0,ha,2476.0,
Small Island Developing States,Area harvested,2019.0,ha,2322.0,
Small Island Developing States,Area harvested,2018.0,ha,2334.0,
Small Island Developing States,Area harvested,2017.0,ha,2440.0,
Small Island Developing States,Area harvested,2016.0,ha,2287.0,
Small Island Developing States,Area harvested,2015.0,ha,2533.0,
Small Island Developing States,Area harvested,2014.0,ha,2483.0,
Small Island Developing States,Area harvested,2013.0,ha,2238.0,
Small Island Developing States,Area harvested,2012.0,ha,2278.0,
Small Island Developing States,Area harvested,2011.0,ha,2390.0,
Small Island Developing States,Area harvested,2010.0,ha,2458.0,
Small Island Developing States,Area harvested,2009.0,ha,2206.0,
Small Island Developing States,Area harvested,2008.0,ha,1911.0,
Small Island Developing States,Area harvested,2007.0,ha,1889.0,
Small Island Developing States,Area harvested,2006.0,ha,1715.0,
Small Island Developing States,Area harvested,2005.0,ha,1469.0,
Small Island Developing States,Area harvested,2004.0,ha,7100.0,
Small Island Developing States,Area harvested,2003.0,ha,6494.0,
Small Island Developing States,Area harvested,2002.0,ha,8199.0,
Small Island Developing States,Area harvested,2001.0,ha,5884.0,
Small Island Developing States,Area harvested,2000.0,ha,6767.0,
Small Island Developing States,Area harvested,1999.0,ha,7022.0,
Small Island Developing States,Area harvested,1998.0,ha,6513.0,
Small Island Developing States,Area harvested,1997.0,ha,6987.0,
Small Island Developing States,Area harvested,1996.0,ha,5593.0,
Small Island Developing States,Area harvested,1995.0,ha,5362.0,
Small Island Developing States,Area harvested,1994.0,ha,6868.0,
Small Island Developing States,Area harvested,1993.0,ha,5766.0,
Small Island Developing States,Area harvested,1992.0,ha,5108.0,
Small Island Developing States,Area harvested,1991.0,ha,5160.0,
Small Island Developing States,Area harvested,1990.0,ha,5598.0,
Small Island Developing States,Area harvested,1989.0,ha,5632.0,
Small Island Developing States,Area harvested,1988.0,ha,5742.0,
Small Island Developing States,Area harvested,1987.0,ha,5980.0,
Small Island Developing States,Area harvested,1986.0,ha,5580.0,
Small Island Developing States,Area harvested,1985.0,ha,4960.0,
Small Island Developing States,Area harvested,1984.0,ha,500.0,
Small Island Developing States,Area harvested,1983.0,ha,300.0,
Small Island Developing States,Area harvested,1982.0,ha,160.0,
Small Island Developing States,Area harvested,1981.0,ha,160.0,
Small Island Developing States,Yield,2021.0,100 g/ha,5224.0,
Small Island Developing States,Yield,2020.0,100 g/ha,5218.0,
Small Island Developing States,Yield,2019.0,100 g/ha,5392.0,
Small Island Developing States,Yield,2018.0,100 g/ha,5391.0,
Small Island Developing States,Yield,2017.0,100 g/ha,5354.0,
Small Island Developing States,Yield,2016.0,100 g/ha,5287.0,
Small Island Developing States,Yield,2015.0,100 g/ha,5203.0,
Small Island Developing States,Yield,2014.0,100 g/ha,5145.0,
Small Island Developing States,Yield,2013.0,100 g/ha,5141.0,
Small Island Developing States,Yield,2012.0,100 g/ha,5021.0,
Small Island Developing States,Yield,2011.0,100 g/ha,4908.0,
Small Island Developing States,Yield,2010.0,100 g/ha,4779.0,
Small Island Developing States,Yield,2009.0,100 g/ha,4331.0,
Small Island Developing States,Yield,2008.0,100 g/ha,4420.0,
Small Island Developing States,Yield,2007.0,100 g/ha,4436.0,
Small Island Developing States,Yield,2006.0,100 g/ha,4418.0,
Small Island Developing States,Yield,2005.0,100 g/ha,4223.0,
Small Island Developing States,Yield,2004.0,100 g/ha,4751.0,
Small Island Developing States,Yield,2003.0,100 g/ha,4751.0,
Small Island Developing States,Yield,2002.0,100 g/ha,4723.0,
Small Island Developing States,Yield,2001.0,100 g/ha,4630.0,
Small Island Developing States,Yield,2000.0,100 g/ha,4627.0,
Small Island Developing States,Yield,1999.0,100 g/ha,4656.0,
Small Island Developing States,Yield,1998.0,100 g/ha,4339.0,
Small Island Developing States,Yield,1997.0,100 g/ha,4361.0,
Small Island Developing States,Yield,1996.0,100 g/ha,4848.0,
Small Island Developing States,Yield,1995.0,100 g/ha,4669.0,
Small Island Developing States,Yield,1994.0,100 g/ha,4571.0,
Small Island Developing States,Yield,1993.0,100 g/ha,4739.0,
Small Island Developing States,Yield,1992.0,100 g/ha,4449.0,
Small Island Developing States,Yield,1991.0,100 g/ha,3939.0,
Small Island Developing States,Yield,1990.0,100 g/ha,4366.0,
Small Island Developing States,Yield,1989.0,100 g/ha,4498.0,
Small Island Developing States,Yield,1988.0,100 g/ha,4868.0,
Small Island Developing States,Yield,1987.0,100 g/ha,6351.0,
Small Island Developing States,Yield,1986.0,100 g/ha,6102.0,
Small Island Developing States,Yield,1985.0,100 g/ha,5532.0,
Small Island Developing States,Yield,1984.0,100 g/ha,65440.0,
Small Island Developing States,Yield,1983.0,100 g/ha,75833.0,
Small Island Developing States,Yield,1982.0,100 g/ha,162500.0,
Small Island Developing States,Yield,1981.0,100 g/ha,221875.0,
Small Island Developing States,Production,2021.0,t,1355.03,
Small Island Developing States,Production,2020.0,t,1292.13,
Small Island Developing States,Production,2019.0,t,1251.82,
Small Island Developing States,Production,2018.0,t,1258.31,
Small Island Developing States,Production,2017.0,t,1306.26,
Small Island Developing States,Production,2016.0,t,1208.9,
Small Island Developing States,Production,2015.0,t,1317.89,
Small Island Developing States,Production,2014.0,t,1277.79,
Small Island Developing States,Production,2013.0,t,1150.37,
Small Island Developing States,Production,2012.0,t,1143.68,
Small Island Developing States,Production,2011.0,t,1172.89,
Small Island Developing States,Production,2010.0,t,1174.55,
Small Island Developing States,Production,2009.0,t,955.65,
Small Island Developing States,Production,2008.0,t,844.92,
Small Island Developing States,Production,2007.0,t,837.79,
Small Island Developing States,Production,2006.0,t,757.84,
Small Island Developing States,Production,2005.0,t,620.27,
Small Island Developing States,Production,2004.0,t,3373.19,
Small Island Developing States,Production,2003.0,t,3085.54,
Small Island Developing States,Production,2002.0,t,3872.17,
Small Island Developing States,Production,2001.0,t,2724.27,
Small Island Developing States,Production,2000.0,t,3131.23,
Small Island Developing States,Production,1999.0,t,3269.77,
Small Island Developing States,Production,1998.0,t,2825.68,
Small Island Developing States,Production,1997.0,t,3047.26,
Small Island Developing States,Production,1996.0,t,2711.63,
Small Island Developing States,Production,1995.0,t,2503.47,
Small Island Developing States,Production,1994.0,t,3139.52,
Small Island Developing States,Production,1993.0,t,2732.58,
Small Island Developing States,Production,1992.0,t,2272.63,
Small Island Developing States,Production,1991.0,t,2032.68,
Small Island Developing States,Production,1990.0,t,2444.0,
Small Island Developing States,Production,1989.0,t,2533.0,
Small Island Developing States,Production,1988.0,t,2795.0,
Small Island Developing States,Production,1987.0,t,3798.0,
Small Island Developing States,Production,1986.0,t,3405.0,
Small Island Developing States,Production,1985.0,t,2744.0,
Small Island Developing States,Production,1984.0,t,3272.0,
Small Island Developing States,Production,1983.0,t,2275.0,
Small Island Developing States,Production,1982.0,t,2600.0,
Small Island Developing States,Production,1981.0,t,3550.0,
Small Island Developing States,Production,1980.0,t,2954.0,
Small Island Developing States,Production,1979.0,t,2978.0,
Small Island Developing States,Production,1978.0,t,2622.0,
Small Island Developing States,Production,1977.0,t,3050.0,
Small Island Developing States,Production,1976.0,t,2867.0,
Small Island Developing States,Production,1975.0,t,2003.0,
Small Island Developing States,Production,1974.0,t,2297.0,
Small Island Developing States,Production,1973.0,t,1914.0,
Small Island Developing States,Production,1972.0,t,1888.0,
Small Island Developing States,Production,1971.0,t,2070.0,
Small Island Developing States,Production,1970.0,t,2365.0,
Small Island Developing States,Production,1969.0,t,2056.0,
Small Island Developing States,Production,1968.0,t,1744.0,
Small Island Developing States,Production,1967.0,t,1631.0,
Small Island Developing States,Production,1966.0,t,1630.0,
Small Island Developing States,Production,1965.0,t,1778.0,
Small Island Developing States,Production,1964.0,t,932.0,
Small Island Developing States,Production,1963.0,t,1029.0,
Small Island Developing States,Production,1962.0,t,916.0,
Small Island Developing States,Production,1961.0,t,627.0,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2021.0,Index,120.49,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2020.0,Index,119.97,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2019.0,Index,120.16,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2018.0,Index,129.71,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2017.0,Index,98.72,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2016.0,Index,99.78,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2015.0,Index,102.42,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2014.0,Index,97.8,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2013.0,Index,85.49,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2012.0,Index,77.2,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2011.0,Index,62.38,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2010.0,Index,51.19,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2009.0,Index,52.02,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2008.0,Index,97.87,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2007.0,Index,73.62,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2006.0,Index,67.89,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2005.0,Index,50.37,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2004.0,Index,47.9,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2003.0,Index,69.06,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2002.0,Index,81.58,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2001.0,Index,73.24,
